season,order_date,ship_date,seller,customer_id,sido,sigungu,qty_10kg,qty_5kg,product,memo
2023,2023-11-27,2023-11-28,seller_C,C0888,서울,도봉구,1.0,0.0,10kg,
2023,2023-11-27,2023-11-28,seller_C,C1265,경기,용인시,1.0,0.0,10kg,
2023,2023-11-27,2023-11-28,seller_C,C0889,서울,노원구,1.0,0.0,10kg,
2023,2023-11-27,2023-11-28,seller_C,C0905,경기,성남시,1.0,0.0,10kg,
2023,2023-11-27,2023-11-28,seller_C,C0896,서울,강북구,1.0,0.0,10kg,
2023,2023-11-27,2023-11-28,seller_C,C1266,인천,남동구,0.0,1.0,5kg,
2023,2023-11-27,2023-11-28,seller_C,C0897,경기,안양시,0.0,1.0,5kg,
2023,2023-11-27,2023-11-28,seller_C,C1267,서울,관악구,0.0,1.0,5kg,
2023,2023-11-27,2023-11-28,seller_C,C1268,서울,구로구,0.0,1.0,5kg,
2023,2023-11-27,2023-11-28,seller_C,C0907,서울,관악구,0.0,1.0,5kg,
2023,2023-11-27,2023-11-28,seller_C,C1269,서울,영등포구,0.0,1.0,5kg,
2023,2023-11-27,2023-11-28,seller_C,C1270,충북,진천,0.0,1.0,5kg,
2023,2023-11-27,2023-11-28,seller_C,C0904,충북,음성군,0.0,1.0,5kg,
2023,2023-11-27,2023-11-28,seller_C,C1271,서울,성북구,0.0,1.0,5kg,
2023,2023-11-27,2023-12-03,seller_C,C1272,서울,중랑구,1.0,0.0,10kg,
2023,2023-11-27,2023-12-03,seller_C,C0888,서울,구로구,1.0,0.0,10kg,
2023,2023-12-04,2023-12-05,seller_C,C0881,충남,청양군,1.0,0.0,10kg,
2023,2023-12-04,2023-12-05,seller_C,C0907,서울,관악구,0.0,1.0,5kg,
2023,2023-12-04,2023-12-05,seller_C,C1273,경기,용인시,2.0,0.0,10kg,
2023,2023-12-04,2023-12-05,seller_C,C0883,대구,북구,5.0,0.0,10kg,
2023,2023-12-04,2023-12-05,seller_C,C0883,대구,북구,0.0,1.0,5kg,
2023,2023-12-04,2023-12-05,seller_C,C0888,서울,도봉구,1.0,0.0,10kg,
2023,2023-12-04,2023-12-05,seller_C,C0888,서울,강서구,1.0,0.0,10kg,
2023,2023-12-04,2023-12-05,seller_C,C0888,인천,연수구,1.0,0.0,10kg,
2023,2023-12-04,2023-12-05,seller_C,C0888,서울,강북구,1.0,0.0,10kg,
2023,2023-12-04,2023-12-05,seller_C,C0888,서울,성북구,1.0,0.0,10kg,
2023,2023-12-04,2023-12-05,seller_C,C0883,대구,북구,1.0,0.0,10kg,
2023,2023-12-05,2023-12-05,seller_C,C1274,경기,의정부시,1.0,0.0,10kg,김연희4
2023,2023-12-05,2023-12-07,seller_C,C1274,경기,성남시,1.0,0.0,10kg,
2023,2023-12-05,2023-12-13,seller_C,C1275,대구,북구,7.0,0.0,10kg,
2023,2023-12-05,2023-12-13,seller_C,C1276,서울,종로구,1.0,0.0,10kg,
2024,2024-11-21,2024-11-24,seller_A,C1277,서울,서초구,1.0,0.0,노지감귤 10kg,
2024,2024-11-22,2024-11-24,seller_A,C0182,경기,고양시,2.0,0.0,노지감귤 10kg,
2024,2024-11-22,2024-11-24,seller_A,C0952,경기,부천시,1.0,0.0,노지감귤 10kg,
2024,2024-11-22,2024-11-24,seller_A,C0034,서울,도봉구,4.0,0.0,노지감귤 10kg,
2024,2024-11-22,2024-11-24,seller_A,C1278,경기,의정부시,1.0,0.0,노지감귤 10kg,
2024,2024-11-22,2024-11-24,seller_A,C0347,서울,영등포구,1.0,0.0,노지감귤 10kg,
2024,2024-11-22,2024-11-24,seller_A,C0382,경남,거제시,1.0,0.0,노지감귤 10kg,
2024,2024-11-22,2024-11-24,seller_A,C1279,서울,송파구,1.0,0.0,노지감귤 10kg,
2024,2024-11-22,2024-11-24,seller_A,C1086,서울,송파구,1.0,0.0,노지감귤 10kg,
2024,2024-11-22,2024-11-24,seller_A,C1087,서울,송파구,1.0,0.0,노지감귤 10kg,
2024,2024-11-22,2024-11-24,seller_A,C0966,부산,남구,1.0,0.0,노지감귤 10kg,
2024,2024-11-22,2024-11-24,seller_A,C0972,전남,무안군,1.0,0.0,노지감귤 10kg,
2024,2024-11-22,2024-11-24,seller_A,C0974,서울,강동구,1.0,0.0,노지감귤 10kg,
2024,2024-11-22,2024-11-24,seller_A,C1280,서울,송파구,1.0,0.0,노지감귤 10kg,
2024,2024-11-22,2024-11-24,seller_A,C1281,서울,강동구,1.0,0.0,노지감귤 10kg,
2024,2024-11-22,2024-11-24,seller_A,C1027,부산,연제구,1.0,0.0,노지감귤 10kg,
2024,2024-11-22,2024-11-24,seller_A,C1282,대전,서구,0.0,1.0,노지감귤 5kg,
2024,2024-11-23,2024-11-25,seller_A,C0006,서울,도봉구,1.0,0.0,노지감귤 10kg,
2024,2024-11-23,2024-11-25,seller_A,C0006,서울,도봉구,0.0,1.0,노지감귤 5kg,
2024,2024-11-23,2024-11-25,seller_A,C1067,서울,도봉구,1.0,0.0,노지감귤 10kg,
2024,2024-11-23,2024-11-25,seller_A,C0010,서울,성동구,1.0,0.0,노지감귤 10kg,
2024,2024-11-23,2024-11-25,seller_A,C0011,서울,금천구,1.0,0.0,노지감귤 10kg,
2024,2024-11-23,2024-11-25,seller_A,C1283,서울,동작구,1.0,0.0,노지감귤 10kg,
2024,2024-11-23,2024-11-25,seller_A,C1284,서울,중랑구,1.0,0.0,노지감귤 10kg,
2024,2024-11-23,2024-11-25,seller_A,C0004,서울,종로구,1.0,0.0,노지감귤 10kg,
2024,2024-11-23,2024-11-25,seller_A,C0008,서울,성북구,1.0,0.0,노지감귤 10kg,
2024,2024-11-23,2024-11-25,seller_A,C1285,인천,서구,1.0,0.0,노지감귤 10kg,
2024,2024-11-23,2024-11-25,seller_A,C0371,경기,남양주시,1.0,0.0,노지감귤 10kg,
2024,2024-11-23,2024-11-25,seller_A,C1286,인천,서구,1.0,0.0,노지감귤 10kg,
2024,2024-11-23,2024-11-25,seller_A,C1287,인천,계양구,1.0,0.0,노지감귤 10kg,
2024,2024-11-23,2024-11-25,seller_A,C1288,서울,강북구,1.0,0.0,노지감귤 10kg,
2024,2024-11-23,2024-11-25,seller_A,C0064,경기,의정부시,1.0,0.0,노지감귤 10kg,
2024,2024-11-23,2024-11-25,seller_A,C0065,서울,용산구,1.0,0.0,노지감귤 10kg,
2024,2024-11-23,2024-11-25,seller_A,C0066,부산,수영구,1.0,0.0,노지감귤 10kg,
2024,2024-11-23,2024-11-25,seller_A,C0123,충북,청주시,1.0,0.0,노지감귤 10kg,
2024,2024-11-23,2024-11-25,seller_A,C1289,경기,고양시,1.0,0.0,노지감귤 10kg,
2024,2024-11-23,2024-11-25,seller_A,C1289,경기,고양시,1.0,0.0,노지감귤 10kg,
2024,2024-11-23,2024-11-25,seller_A,C0075,경기,의정부시,2.0,0.0,노지감귤 10kg,
2024,2024-11-23,2024-11-25,seller_A,C0076,경기,성남시,2.0,0.0,노지감귤 10kg,
2024,2024-11-23,2024-11-25,seller_A,C0018,서울,중랑구,2.0,0.0,노지감귤 10kg,
2024,2024-11-23,2024-11-25,seller_A,C1290,경기,의정부시,1.0,0.0,노지감귤 10kg,
2024,2024-11-23,2024-11-25,seller_A,C1291,경기,구리시,1.0,0.0,노지감귤 10kg,
2024,2024-11-24,2024-11-25,seller_A,C0035,경기,성남시,2.0,0.0,노지감귤 10kg,
2024,2024-11-24,2024-11-25,seller_A,C0055,서울,도봉구,1.0,0.0,노지감귤 10kg,
2024,2024-11-24,2024-11-25,seller_A,C1292,광주,서구,4.0,0.0,노지감귤 10kg,
2024,2024-11-24,2024-11-25,seller_A,C1293,서울,서초구,1.0,0.0,노지감귤 10kg,
2024,2024-11-24,2024-11-25,seller_A,C0980,대전,유성구,0.0,1.0,노지감귤 5kg,
2024,2024-11-24,2024-11-25,seller_A,C0928,경기,고양시,1.0,0.0,노지감귤 10kg,
2024,2024-11-24,2024-11-25,seller_A,C1294,울산,중구,1.0,0.0,노지감귤 10kg,
2024,2024-11-24,2024-11-25,seller_A,C1295,경남,밀양시,1.0,0.0,노지감귤 10kg,
2024,2024-11-24,2024-11-25,seller_A,C1296,경남,밀양시,1.0,0.0,노지감귤 10kg,
2024,2024-11-24,2024-11-25,seller_A,C0128,경기,광주시,2.0,0.0,노지감귤 10kg,
2024,2024-11-24,2024-11-25,seller_A,C1005,경기,광주시,2.0,0.0,노지감귤 10kg,
2024,2024-11-24,2024-11-25,seller_A,C1057,서울,서초구,1.0,0.0,노지감귤 10kg,
2024,2024-11-25,2024-11-26,seller_A,C1297,경기,가평군,1.0,0.0,노지감귤 10kg,전
2024,2024-11-25,2024-11-26,seller_A,C1298,대구,북구,1.0,0.0,노지감귤 10kg,전
2024,2024-11-25,2024-11-26,seller_A,C1299,경남,진주시,1.0,0.0,노지감귤 10kg,전
2024,2024-11-24,2024-11-27,seller_A,C0037,서울,도봉구,1.0,0.0,노지감귤 10kg,
2024,2024-11-24,2024-11-27,seller_A,C0016,경기,의정부시,2.0,0.0,노지감귤 10kg,
2024,2024-11-24,2024-11-27,seller_A,C0059,경남,하동군,2.0,0.0,노지감귤 10kg,전
2024,2024-11-24,2024-11-27,seller_A,C0168,경북,포항시,1.0,0.0,노지감귤 10kg,전
2024,2024-11-24,2024-11-27,seller_A,C0169,충남,천안시,1.0,0.0,노지감귤 10kg,전
2024,2024-11-24,2024-11-27,seller_A,C0171,부산,북구,1.0,0.0,노지감귤 10kg,전
2024,2024-11-24,2024-11-27,seller_A,C0175,서울,관악구,2.0,0.0,노지감귤 10kg,전
2024,2024-11-24,2024-11-27,seller_A,C0942,부산,부산진구,1.0,0.0,노지감귤 10kg,전
2024,2024-11-24,2024-11-27,seller_A,C0943,대구,동구,2.0,0.0,노지감귤 10kg,전
2024,2024-11-24,2024-11-27,seller_A,C0944,부산,해운대구,1.0,0.0,노지감귤 10kg,전
2024,2024-11-24,2024-11-27,seller_A,C0174,경기,용인시,1.0,0.0,노지감귤 10kg,전
2024,2024-11-24,2024-11-27,seller_A,C0172,대전,유성구,1.0,0.0,노지감귤 10kg,전
2024,2024-11-24,2024-11-27,seller_A,C0170,경남,김해시,2.0,0.0,노지감귤 10kg,전
2024,2024-11-24,2024-11-27,seller_A,C0087,충북,괴산군,2.0,0.0,노지감귤 10kg,전
2024,2024-11-24,2024-11-27,seller_A,C0398,경기,의정부시,1.0,0.0,노지감귤 10kg,
2024,2024-11-24,2024-11-27,seller_A,C0219,경기,남양주시,0.0,1.0,노지감귤 5kg,
2024,2024-11-24,2024-11-27,seller_A,C0128,경기,광주시,1.0,0.0,노지감귤 10kg,
2024,2024-11-24,2024-11-27,seller_A,C0128,경기,광주시,1.0,0.0,노지감귤 10kg,
2024,2024-11-24,2024-11-27,seller_A,C0967,서울,동대문구,0.0,1.0,노지감귤 5kg,
2024,2024-11-26,2024-11-27,seller_A,C0102,부산,사하구,1.0,0.0,노지감귤 10kg,
2024,2024-11-26,2024-11-27,seller_A,C0106,서울,서초구,1.0,0.0,노지감귤 10kg,
2024,2024-11-26,2024-11-28,seller_A,C0020,경기,수원시,2.0,0.0,노지감귤 10kg,
2024,2024-11-26,2024-11-28,seller_A,C0254,서울,동대문구,1.0,0.0,노지감귤 10kg,
2024,2024-11-26,2024-11-28,seller_A,C0255,서울,강남구,1.0,0.0,노지감귤 10kg,
2024,2024-11-26,2024-11-28,seller_A,C0256,서울,강동구,1.0,0.0,노지감귤 10kg,
2024,2024-11-26,2024-11-28,seller_A,C0257,경기,고양시,1.0,0.0,노지감귤 10kg,
2024,2024-11-26,2024-11-28,seller_A,C0254,경기,용인시,1.0,0.0,노지감귤 10kg,
2024,2024-11-26,2024-11-28,seller_A,C0254,서울,은평구,1.0,0.0,노지감귤 10kg,
2024,2024-11-26,2024-11-28,seller_A,C1300,서울,마포구,1.0,0.0,노지감귤 10kg,
2024,2024-11-26,2024-11-28,seller_A,C0265,경기,고양시,1.0,0.0,노지감귤 10kg,
2024,2024-11-26,2024-11-28,seller_A,C0332,경기,고양시,1.0,0.0,노지감귤 10kg,
2024,2024-11-26,2024-11-28,seller_A,C0253,경기,고양시,1.0,0.0,노지감귤 10kg,
2024,2024-11-26,2024-11-28,seller_A,C1301,서울,성동구,0.0,1.0,노지감귤 5kg,
2024,2024-11-26,2024-11-28,seller_A,C1302,서울,은평구,0.0,1.0,노지감귤 5kg,
2024,2024-11-26,2024-11-28,seller_A,C1303,서울,은평구,0.0,1.0,노지감귤 5kg,
2024,2024-11-26,2024-11-28,seller_A,C0259,충남,천안시,1.0,0.0,노지감귤 10kg,
2024,2024-11-26,2024-11-28,seller_A,C0289,경기,일산서구,1.0,0.0,노지감귤 10kg,
2024,2024-11-26,2024-11-28,seller_A,C0333,경기,고양시,1.0,0.0,노지감귤 10kg,
2024,2024-11-26,2024-11-28,seller_A,C1304,서울,강동구,1.0,0.0,노지감귤 10kg,
2024,2024-11-26,2024-12-01,seller_A,C0984,경기,용인시,1.0,0.0,노지감귤 10kg,
2024,2024-11-26,2024-12-01,seller_A,C0820,경기,광주시,1.0,0.0,노지감귤 10kg,
2024,2024-11-26,2024-12-01,seller_A,C0846,경기,파주시,1.0,0.0,노지감귤 10kg,
2024,2024-11-26,2024-12-01,seller_A,C0983,경기,용인시,1.0,0.0,노지감귤 10kg,
2024,2024-11-26,2024-12-01,seller_A,C0821,경기,수원시,1.0,0.0,노지감귤 10kg,
2024,2024-11-26,2024-12-01,seller_A,C0031,서울,도봉구,2.0,0.0,노지감귤 10kg,
2024,2024-11-26,2024-12-01,seller_A,C1305,충남,서산시,1.0,0.0,노지감귤 10kg,
2024,2024-11-26,2024-12-01,seller_A,C0925,경기,양주시,1.0,0.0,노지감귤 10kg,
2024,2024-11-26,2024-12-01,seller_A,C1306,부산,연제구,1.0,0.0,노지감귤 10kg,
2024,2024-11-26,2024-12-01,seller_A,C0142,서울,강서구,1.0,0.0,노지감귤 10kg,
2024,2024-11-26,2024-12-01,seller_A,C1084,서울,강서구,1.0,0.0,노지감귤 10kg,
2024,2024-11-26,2024-12-01,seller_A,C0139,인천,서구,1.0,0.0,노지감귤 10kg,
2024,2024-11-26,2024-12-01,seller_A,C0139,전남,장성군,1.0,0.0,노지감귤 10kg,
2024,2024-11-26,2024-12-01,seller_A,C0084,서울,양천구,1.0,0.0,노지감귤 10kg,
2024,2024-11-26,2024-12-01,seller_A,C0080,서울,양천구,1.0,0.0,노지감귤 10kg,
2024,2024-11-26,2024-12-01,seller_A,C1307,인천,연수구,1.0,0.0,노지감귤 10kg,
2024,2024-11-26,2024-12-01,seller_A,C1308,전남,여수시,1.0,0.0,노지감귤 10kg,
2024,2024-11-26,2024-12-01,seller_A,C1309,서울,강북구,1.0,0.0,노지감귤 10kg,
2024,2024-11-26,2024-12-01,seller_A,C1065,서울,강남구,1.0,0.0,노지감귤 10kg,
2024,2024-11-26,2024-12-01,seller_A,C0427,서울,도봉구,2.0,0.0,노지감귤 10kg,
2024,2024-11-27,2024-12-01,seller_A,C0099,경북,경산시,1.0,0.0,노지감귤 10kg,
2024,2024-11-27,2024-12-01,seller_A,C1310,경기,고촌읍,1.0,0.0,노지감귤 10kg,
2024,2024-11-27,2024-12-01,seller_A,C0039,경기,김포시,1.0,0.0,노지감귤 10kg,
2024,2024-11-27,2024-12-01,seller_A,C0116,서울,서초구,1.0,0.0,노지감귤 10kg,
2024,2024-11-27,2024-12-01,seller_A,C0931,경기,광명시,1.0,0.0,노지감귤 10kg,
2024,2024-11-27,2024-12-01,seller_A,C1311,경기,김포시,1.0,0.0,노지감귤 10kg,
2024,2024-11-27,2024-12-01,seller_A,C0932,경기,용인시,2.0,0.0,노지감귤 10kg,
2024,2024-11-27,2024-12-01,seller_A,C0933,제주,첨단로동길,2.0,0.0,노지감귤 10kg,관내; 관내
2024,2024-11-28,2024-12-01,seller_A,C1312,서울,강서구,1.0,0.0,노지감귤 10kg,
2024,2024-11-28,2024-12-01,seller_A,C1313,광주,광산구,1.0,0.0,노지감귤 10kg,
2024,2024-11-28,2024-12-01,seller_A,C1314,제주,국기로,1.0,0.0,노지감귤 10kg,관내; 관내
2024,2024-11-28,2024-12-01,seller_A,C0991,경기,용인시,1.0,0.0,노지감귤 10kg,
2024,2024-11-28,2024-12-01,seller_A,C0990,서울,양천구,1.0,0.0,노지감귤 10kg,
2024,2024-11-28,2024-12-01,seller_A,C1315,충남,태안군,1.0,0.0,노지감귤 10kg,
2024,2024-11-28,2024-12-01,seller_A,C0082,서울,구로구,1.0,0.0,노지감귤 10kg,
2024,2024-11-28,2024-12-01,seller_A,C0950,서울,성북구,1.0,0.0,노지감귤 10kg,
2024,2024-11-28,2024-12-01,seller_A,C1316,서울,중구,1.0,0.0,노지감귤 10kg,
2024,2024-11-28,2024-12-01,seller_A,C1317,서울,용산구,1.0,0.0,노지감귤 10kg,
2024,2024-11-28,2024-12-01,seller_A,C1318,강원,고성군,2.0,0.0,노지감귤 10kg,전
2024,2024-11-28,2024-12-01,seller_A,C1319,강원,양양군,2.0,0.0,노지감귤 10kg,전
2024,2024-11-28,2024-12-01,seller_A,C1320,서울,마포구,1.0,0.0,노지감귤 10kg,전
2024,2024-11-28,2024-12-01,seller_A,C1321,경기,남양주시,1.0,0.0,노지감귤 10kg,전
2024,2024-11-28,2024-12-01,seller_A,C1322,강원,고성군,1.0,0.0,노지감귤 10kg,전
2024,2024-11-28,2024-12-01,seller_A,C1035,서울,종로구,1.0,0.0,노지감귤 10kg,
2024,2024-11-28,2024-12-01,seller_A,C1035,서울,종로구,0.0,1.0,노지감귤 5kg,
2024,2024-11-28,2024-12-01,seller_A,C1039,충남,예산군,0.0,1.0,노지감귤 5kg,
2024,2024-11-28,2024-12-01,seller_A,C1038,서울,성북구,1.0,0.0,노지감귤 10kg,
2024,2024-11-28,2024-12-01,seller_A,C1034,서울,금천구,1.0,0.0,노지감귤 10kg,
2024,2024-11-28,2024-12-01,seller_A,C1323,경기,용인시,1.0,0.0,노지감귤 10kg,전
2024,2024-11-28,2024-12-01,seller_A,C1324,서울,노원구,1.0,0.0,노지감귤 10kg,전
2024,2024-11-28,2024-12-01,seller_A,C0131,경기,파주시,1.0,0.0,노지감귤 10kg,
2024,2024-11-28,2024-12-01,seller_A,C0073,서울,성북구,1.0,0.0,노지감귤 10kg,
2024,2024-11-28,2024-12-01,seller_A,C0132,경기,성남시,1.0,0.0,노지감귤 10kg,
2024,2024-11-26,2024-12-02,seller_A,C0141,경기,의왕시,1.0,0.0,노지감귤 10kg,cj택배
2024,2024-11-26,2024-12-02,seller_A,C1325,경기,과천시,1.0,0.0,노지감귤 10kg,cj택배; 폭설
2024,2024-11-30,2024-12-03,seller_A,C0214,경기,고양시,1.0,0.0,노지감귤 10kg,
2024,2024-11-30,2024-12-03,seller_A,C0221,세종,세종,1.0,0.0,노지감귤 10kg,
2024,2024-11-30,2024-12-03,seller_A,C0036,경기,성남시,1.0,0.0,노지감귤 10kg,
2024,2024-11-30,2024-12-03,seller_A,C1025,경기,성남시,1.0,0.0,노지감귤 10kg,
2024,2024-11-30,2024-12-03,seller_A,C0048,경기,평택시,0.0,1.0,노지감귤 5kg,
2024,2024-11-30,2024-12-03,seller_A,C0977,세종,세종,1.0,0.0,노지감귤 10kg,
2024,2024-11-30,2024-12-03,seller_A,C0046,서울,도봉구,1.0,0.0,노지감귤 10kg,
2024,2024-11-30,2024-12-03,seller_A,C1326,서울,도봉구,1.0,0.0,노지감귤 10kg,
2024,2024-12-01,2024-12-03,seller_A,C0425,전남,해남군,1.0,0.0,노지감귤 10kg,
2024,2024-12-01,2024-12-03,seller_A,C1327,서울,마포구,0.0,1.0,노지감귤 5kg,
2024,2024-12-01,2024-12-03,seller_A,C1328,서울,서초구,0.0,1.0,노지감귤 5kg,
2024,2024-12-01,2024-12-03,seller_A,C1329,인천,서구,1.0,0.0,노지감귤 10kg,
2024,2024-12-01,2024-12-03,seller_A,C1330,인천,서구,1.0,0.0,노지감귤 10kg,
2024,2024-12-01,2024-12-03,seller_A,C1331,인천,서구,1.0,0.0,노지감귤 10kg,
2024,2024-12-01,2024-12-03,seller_A,C1332,서울,은평구,1.0,0.0,노지감귤 10kg,
2024,2024-12-01,2024-12-03,seller_A,C1333,인천,서구,1.0,0.0,노지감귤 10kg,
2024,2024-12-01,2024-12-03,seller_A,C1334,인천,서구,1.0,0.0,노지감귤 10kg,
2024,2024-12-01,2024-12-03,seller_A,C1335,인천,서구,1.0,0.0,노지감귤 10kg,
2024,2024-12-01,2024-12-03,seller_A,C1336,인천,서구,1.0,0.0,노지감귤 10kg,
2024,2024-12-01,2024-12-03,seller_A,C0276,서울,강동구,1.0,0.0,노지감귤 10kg,
2024,2024-12-01,2024-12-03,seller_A,C1337,서울,강북구,1.0,0.0,노지감귤 10kg,
2024,2024-12-01,2024-12-03,seller_A,C0102,부산,사하구,1.0,0.0,노지감귤 10kg,
2024,2024-12-01,2024-12-03,seller_A,C1338,경북,경산시,1.0,0.0,노지감귤 10kg,
2024,2024-12-01,2024-12-03,seller_A,C0943,대구,북구,1.0,0.0,노지감귤 10kg,
2024,2024-12-01,2024-12-03,seller_A,C0085,서울,관악구,1.0,0.0,노지감귤 10kg,
2024,2024-12-01,2024-12-03,seller_A,C1339,경기,의정부시,1.0,0.0,노지감귤 10kg,
2024,2024-12-01,2024-12-03,seller_A,C1340,경기,의정부시,1.0,0.0,노지감귤 10kg,
2024,2024-12-01,2024-12-03,seller_A,C1341,경기,의정부시,1.0,0.0,노지감귤 10kg,
2024,2024-12-01,2024-12-03,seller_A,C0015,서울,도봉구,1.0,0.0,노지감귤 10kg,
2024,2024-12-01,2024-12-03,seller_A,C0013,서울,서초구,1.0,0.0,노지감귤 10kg,
2024,2024-12-02,2024-12-04,seller_A,C1342,경남,밀양시,1.0,0.0,노지감귤 10kg,
2024,2024-12-02,2024-12-04,seller_A,C1343,경남,거제시,1.0,0.0,노지감귤 10kg,
2024,2024-12-02,2024-12-04,seller_A,C0986,경기,용인시,1.0,0.0,노지감귤 10kg,
2024,2024-12-02,2024-12-04,seller_A,C1067,서울,도봉구,1.0,0.0,노지감귤 10kg,
2024,2024-12-02,2024-12-04,seller_A,C1344,서울,광진구,1.0,0.0,노지감귤 10kg,
2024,2024-12-02,2024-12-04,seller_A,C1345,서울,동대문구,1.0,0.0,노지감귤 10kg,
2024,2024-12-02,2024-12-04,seller_A,C1346,서울,관악구,1.0,0.0,노지감귤 10kg,
2024,2024-12-02,2024-12-04,seller_A,C0274,충북,청주시,1.0,0.0,노지감귤 10kg,
2024,2024-12-02,2024-12-04,seller_A,C0382,경남,거제시,1.0,0.0,노지감귤 10kg,
2024,2024-12-02,2024-12-04,seller_A,C0040,경기,군포시,1.0,0.0,노지감귤 10kg,
2024,2024-12-02,2024-12-04,seller_A,C0082,서울,구로구,1.0,0.0,노지감귤 10kg,
2024,2024-12-02,2024-12-04,seller_A,C0500,서울,도봉구,1.0,0.0,노지감귤 10kg,
2024,2024-12-03,2024-12-04,seller_A,C0075,경기,의정부시,2.0,0.0,노지감귤 10kg,
2024,2024-12-03,2024-12-04,seller_A,C0076,경기,성남시,2.0,0.0,노지감귤 10kg,
2024,2024-12-03,2024-12-04,seller_A,C0018,서울,중랑구,1.0,0.0,노지감귤 10kg,
2024,2024-12-03,2024-12-04,seller_A,C1303,서울,은평구,1.0,0.0,노지감귤 10kg,
2024,2024-12-03,2024-12-04,seller_A,C1288,서울,강북구,1.0,0.0,노지감귤 10kg,
2024,2024-12-03,2024-12-04,seller_A,C1347,경기,안산시,1.0,0.0,노지감귤 10kg,
2024,2024-12-03,2024-12-04,seller_A,C0347,서울,영등포구,1.0,0.0,노지감귤 10kg,
2024,2024-12-03,2024-12-04,seller_A,C0064,경기,의정부시,2.0,0.0,노지감귤 10kg,
2024,2024-12-03,2024-12-04,seller_A,C0035,경기,성남시,1.0,0.0,노지감귤 10kg,
2024,2024-12-03,2024-12-04,seller_A,C0020,경기,수원시,2.0,0.0,노지감귤 10kg,
2024,2024-12-03,2024-12-04,seller_A,C1348,경기,김포시,0.0,1.0,노지감귤 5kg,
2024,2024-12-03,2024-12-04,seller_A,C1349,인천,계양구,0.0,1.0,노지감귤 5kg,
2024,2024-12-03,2024-12-04,seller_A,C0011,서울,금천구,1.0,0.0,노지감귤 10kg,
2024,2024-12-04,2024-12-05,seller_A,C1350,경기,광주시,1.0,0.0,노지감귤 10kg,
2024,2024-12-04,2024-12-05,seller_A,C0144,서울,도봉구,1.0,0.0,노지감귤 10kg,
2024,2024-12-04,2024-12-05,seller_A,C1351,서울,강남구,1.0,0.0,노지감귤 10kg,
2024,2024-12-05,2024-12-06,seller_A,C0110,서울,강남구,1.0,0.0,노지감귤 10kg,
2024,2024-12-05,2024-12-06,seller_A,C0046,서울,동작구,1.0,0.0,노지감귤 10kg,
2024,2024-12-05,2024-12-06,seller_A,C1352,서울,도봉구,1.0,0.0,노지감귤 10kg,
2024,2024-12-06,2024-12-08,seller_A,C0214,경기,고양시,3.0,0.0,노지감귤 10kg,
2024,2024-12-06,2024-12-08,seller_A,C1353,서울,성동구,1.0,0.0,노지감귤 10kg,
2024,2024-12-06,2024-12-08,seller_A,C1354,경기,군포시,0.0,1.0,노지감귤 5kg,
2024,2024-12-06,2024-12-08,seller_A,C0923,서울,용산구,1.0,0.0,노지감귤 10kg,
2024,2024-12-07,2024-12-08,seller_A,C1355,서울,성북구,1.0,0.0,노지감귤 10kg,
2024,2024-12-07,2024-12-08,seller_A,C0957,서울,도봉구,1.0,0.0,노지감귤 10kg,
2024,2024-12-07,2024-12-08,seller_A,C1356,서울,은평구,0.0,1.0,노지감귤 5kg,
2024,2024-12-07,2024-12-08,seller_A,C0502,경기,용인시,1.0,0.0,노지감귤 10kg,
2024,2024-12-05,2024-12-09,seller_A,C0222,제주,신산로,2.0,0.0,노지감귤 10kg,
2024,2024-12-08,2024-12-09,seller_A,C0216,인천,연수구,2.0,0.0,노지감귤 10kg,
2024,2024-12-08,2024-12-09,seller_A,C1112,제주,연화로,1.0,0.0,노지감귤 10kg,
2024,2024-12-08,2024-12-09,seller_A,C0162,제주,용담로,1.0,0.0,노지감귤 10kg,
2024,2024-12-08,2024-12-09,seller_A,C0601,충남,서천군,4.0,0.0,노지감귤(10kg),
2024,2024-12-08,2024-12-09,seller_A,C1357,경기,성남시,1.0,0.0,노지감귤 10kg,
2024,2024-12-09,2024-12-10,seller_A,C1358,경기,의왕시,1.0,0.0,노지감귤 10kg,
2024,2024-12-09,2024-12-10,seller_A,C1337,서울,강북구,1.0,0.0,노지감귤 10kg,
2024,2024-12-09,2024-12-10,seller_A,C1359,서울,강북구,1.0,0.0,노지감귤 10kg,
2024,2024-12-09,2024-12-10,seller_A,C0511,경기,용인시,1.0,0.0,노지감귤 10kg,
2024,2024-12-09,2024-12-10,seller_A,C0512,강원,원주시,1.0,0.0,노지감귤 10kg,
2024,2024-12-09,2024-12-10,seller_A,C0513,경기,평택시,1.0,0.0,노지감귤 10kg,
2024,2024-12-09,2024-12-10,seller_A,C0464,경기,광명시,1.0,0.0,노지감귤 10kg,
2024,2024-12-07,2024-12-11,seller_A,C1011,세종,세종,1.0,0.0,노지감귤 10kg,
2024,2024-12-10,2024-12-11,seller_A,C1360,경기,하남시,1.0,0.0,노지감귤 10kg,
2024,2024-12-10,2024-12-11,seller_A,C1361,강원,삼척시,1.0,0.0,노지감귤 10kg,
2024,2024-12-10,2024-12-11,seller_A,C1287,인천,계양구,1.0,0.0,노지감귤 10kg,
2024,2024-12-10,2024-12-11,seller_A,C0396,경기,구리시,1.0,0.0,노지감귤 10kg,
2024,2024-12-10,2024-12-11,seller_A,C0398,경기,의정부시,1.0,0.0,노지감귤 10kg,
